time,altitude,velocity,accel_x,accel_y,accel_z,temperature,voltage
14006,1.88973e+06,7782.01,0.952736,-0.24077,0.0218734,-3.86491,9.98533
14007,1.88981e+06,7781.99,1.00928,-0.254421,0.029574,-3.8601,9.98521
14008,1.88989e+06,7781.99,0.963859,-0.321156,-0.0342775,-3.87386,9.98512
14009,1.88996e+06,7781.97,0.949759,-0.320628,0.0031726,-3.85773,9.98513
14010,1.89004e+06,7781.96,0.964392,-0.292344,0.0130369,-3.87323,9.98509
14011,1.89012e+06,7781.95,0.944708,-0.303211,0.0136972,-3.89767,9.98488
14012,1.8902e+06,7781.96,0.923385,-0.304235,0.0147537,-3.87086,9.9847
14013,1.89028e+06,7781.94,0.958311,-0.342881,-0.00841519,-3.87187,9.98476
14014,1.89035e+06,7781.93,0.899841,-0.331951,-0.0193838,-3.85968,9.98497
14015,1.89043e+06,7781.92,0.929187,-0.321126,0.000856866,-3.8861,9.98487
14016,1.89051e+06,7781.91,0.929643,-0.348948,-0.00769458,-3.91305,9.98506
14017,1.89059e+06,7781.91,0.900528,-0.375562,-0.0105962,-3.9023,9.98501
14018,1.89066e+06,7781.93,0.916872,-0.392397,0.0180559,-3.89524,9.98497
14019,1.89074e+06,7781.92,0.933062,-0.396367,0.013376,-3.90423,9.98537
14020,1.89082e+06,7781.97,0.91617,-0.383839,0.0185,-3.90369,9.98547
14021,1.8909e+06,7781.97,0.920972,-0.392453,-0.0598838,-3.89409,9.98504
14022,1.89098e+06,7781.96,0.888474,-0.418438,0.0138016,-3.89029,9.98472
14023,1.89105e+06,7781.99,0.908576,-0.418993,-0.0324173,-3.8864,9.98502
14024,1.89113e+06,7782,0.919678,-0.422558,-0.000527544,-3.92296,9.9848
14025,1.89121e+06,7781.99,0.906028,-0.444516,0.00694079,-3.91947,9.98488
14026,1.89129e+06,7781.98,0.96119,-0.440626,0.0108861,-3.9034,9.98467
14027,1.89136e+06,7781.94,0.883685,-0.426883,0.0199978,-3.89977,9.98463
14028,1.89144e+06,7781.92,0.853169,-0.467485,-0.0374986,-3.89786,9.98452
14029,1.89152e+06,7781.89,0.872804,-0.440658,0.0200969,-3.93252,9.9841
14030,1.8916e+06,7781.92,0.882551,-0.482662,0.000675963,-3.93211,9.98384
14031,1.89168e+06,7781.91,0.877697,-0.487366,-0.0164651,-3.91628,9.98397
14032,1.89175e+06,7781.91,0.832503,-0.48701,0.0182358,-3.94534,9.98403
14033,1.89183e+06,7781.91,0.823508,-0.494382,0.0167764,-3.94182,9.98397
14034,1.89191e+06,7781.92,0.876383,-0.47829,0.0400426,-3.93994,9.98372
14035,1.89199e+06,7781.88,0.839591,-0.524462,0.00401748,-3.92734,9.98368
14036,1.89207e+06,7781.87,0.875904,-0.516287,0.00064342,-3.94455,9.98368
14037,1.89214e+06,7781.88,0.817957,-0.524517,0.0314268,-3.94526,9.98334
14038,1.89222e+06,7781.88,0.850098,-0.532509,0.0163826,-3.97376,9.98324
14039,1.8923e+06,7781.91,0.826659,-0.540856,-0.00307857,-3.93128,9.9835
14040,1.89238e+06,7781.91,0.851774,-0.571513,0.00759811,-3.9182,9.98352
14041,1.89245e+06,7781.95,0.849744,-0.588828,-0.00976959,-3.95195,9.98374
14042,1.89253e+06,7781.94,0.808751,-0.571541,-0.0131851,-3.96193,9.98391
14043,1.89261e+06,7781.94,0.812418,-0.567538,-0.0316739,-3.95994,9.98364
14044,1.89269e+06,7781.95,0.806107,-0.629605,-0.0134015,-3.93139,9.98363
14045,1.89277e+06,7781.96,0.809393,-0.638933,-0.0220234,-3.90529,9.98346
14046,1.89284e+06,7781.94,0.798846,-0.602532,-0.0232531,-3.92747,9.98358
14047,1.89292e+06,7781.9,0.782934,-0.624653,0.0213459,-3.96828,9.98358
14048,1.893e+06,7781.87,0.752981,-0.621516,0.0110427,-3.9681,9.98365
14049,1.89308e+06,7781.83,0.799343,-0.625467,-0.00882605,-3.9481,9.98354
14050,1.89315e+06,7781.81,0.749575,-0.660454,0.00429192,-3.94662,9.98355
14051,1.89323e+06,7781.81,0.779954,-0.593319,-0.001506,-3.93568,9.98348
14052,1.89331e+06,7781.81,0.733405,-0.625732,-0.0154533,-3.91116,9.98323
14053,1.89339e+06,7781.8,0.735771,-0.670758,0.010271,-3.87138,9.98289
14054,1.89347e+06,7781.79,0.724021,-0.684883,0.0070786,-3.87981,9.98269
14055,1.89354e+06,7781.81,0.708204,-0.69154,-0.0291062,-3.87658,9.98272
14056,1.89362e+06,7781.79,0.714094,-0.650748,0.0133568,-3.8768,9.98279
14057,1.8937e+06,7781.82,0.729278,-0.672356,-0.0329865,-3.85242,9.98298
14058,1.89378e+06,7781.82,0.690107,-0.699336,0.0267069,-3.84048,9.98288
14059,1.89385e+06,7781.9,0.688058,-0.711652,0.00866634,-3.80729,9.98272
14060,1.89393e+06,7781.87,0.681936,-0.713442,0.0413663,-3.78731,9.98298
14061,1.89401e+06,7781.86,0.711938,-0.766209,-0.0212884,-3.78749,9.98273
14062,1.89409e+06,7781.88,0.686428,-0.723215,0.00290269,-3.80611,9.98275
14063,1.89417e+06,7781.87,0.701577,-0.710624,0.0206753,-3.84548,9.98283
14064,1.89424e+06,7781.87,0.686808,-0.772569,0.00504044,-3.81433,9.9829
14065,1.89432e+06,7781.9,0.633205,-0.713085,-0.0506146,-3.80379,9.98291
14066,1.8944e+06,7781.9,0.647785,-0.750073,0.00909492,-3.82372,9.98307
14067,1.89448e+06,7781.9,0.66465,-0.765498,-0.0166343,-3.83359,9.98279
14068,1.89456e+06,7781.92,0.631595,-0.73564,-0.0115694,-3.8266,9.98261
14069,1.89463e+06,7781.92,0.624357,-0.752975,-0.0100657,-3.83019,9.98237
14070,1.89471e+06,7781.88,0.608361,-0.808222,-0.00344525,-3.86073,9.98184
14071,1.89479e+06,7781.89,0.573335,-0.80378,-0.0355685,-3.84405,9.98231
14072,1.89487e+06,7781.92,0.619183,-0.785043,-0.0124234,-3.85398,9.98228
14073,1.89494e+06,7781.9,0.600102,-0.772935,-0.0111415,-3.82004,9.98237
14074,1.89502e+06,7781.88,0.600828,-0.777076,0.0439406,-3.8157,9.98222
14075,1.8951e+06,7781.87,0.573945,-0.83353,0.0391827,-3.78387,9.9821
14076,1.89518e+06,7781.89,0.550344,-0.844179,0.00635771,-3.77662,9.98216
14077,1.89526e+06,7781.9,0.537488,-0.850966,-0.0509174,-3.77589,9.9818
14078,1.89533e+06,7781.93,0.515253,-0.861363,-0.00337207,-3.78045,9.98176
14079,1.89541e+06,7781.92,0.555444,-0.8398,-0.032985,-3.7777,9.98145
14080,1.89549e+06,7781.95,0.533521,-0.823724,0.00757436,-3.77823,9.98165
14081,1.89557e+06,7781.96,0.522899,-0.838638,-0.0102612,-3.80325,9.98178
14082,1.89564e+06,7781.98,0.513181,-0.848155,0.00159019,-3.7951,9.98161
14083,1.89572e+06,7782.03,0.506324,-0.887836,0.0104269,-3.80093,9.98148
14084,1.8958e+06,7782.01,0.526754,-0.827628,0.00378466,-3.78853,9.98159
14085,1.89588e+06,7781.98,0.508307,-0.886067,-0.0238392,-3.81965,9.98127
14086,1.89596e+06,7781.96,0.474307,-0.877229,-0.00366829,-3.83923,9.98123
14087,1.89603e+06,7781.96,0.483564,-0.858377,0.0216161,-3.86029,9.98148
14088,1.89611e+06,7782,0.464111,-0.866179,0.0272618,-3.84822,9.98097
14089,1.89619e+06,7781.97,0.469927,-0.901193,-0.0236704,-3.86457,9.98102
14090,1.89627e+06,7781.93,0.494642,-0.847114,0.010657,-3.83889,9.98102
14091,1.89634e+06,7781.98,0.454295,-0.908618,0.00548878,-3.83306,9.98086
14092,1.89642e+06,7781.94,0.430653,-0.87027,-0.00533042,-3.84801,9.98068
14093,1.8965e+06,7781.95,0.406297,-0.88095,-0.0132882,-3.83683,9.9808
14094,1.89658e+06,7781.96,0.40044,-0.895125,-0.0669777,-3.84422,9.98082
14095,1.89666e+06,7781.94,0.42085,-0.905621,-0.000459087,-3.85358,9.9809
14096,1.89673e+06,7781.91,0.409199,-0.913327,-0.0267837,-3.83206,9.9806
14097,1.89681e+06,7781.92,0.401892,-0.925432,0.0119534,-3.8285,9.98067
14098,1.89689e+06,7781.92,0.37672,-0.916032,-0.018753,-3.80394,9.98054
14099,1.89697e+06,7781.94,0.385383,-0.954669,-0.00809715,-3.81216,9.98055
14100,1.89705e+06,7781.96,0.345938,-0.929242,0.00155471,-3.83447,9.98063
14101,1.89712e+06,7781.93,0.360769,-0.917662,0.0157792,-3.82894,9.98076
14102,1.8972e+06,7781.93,0.365286,-0.932937,-0.0219105,-3.81969,9.98094
14103,1.89728e+06,7781.93,0.323948,-0.959001,0.0117571,-3.78825,9.98088
14104,1.89736e+06,7781.93,0.329747,-0.959978,0.0174294,-3.79764,9.98067
14105,1.89743e+06,7781.9,0.332072,-0.955358,0.0259481,-3.78504,9.98048
14106,1.89751e+06,7781.92,0.310272,-0.949236,-0.0252135,-3.78789,9.98046
14107,1.89759e+06,7781.92,0.303102,-0.976606,0.00823657,-3.79856,9.98048
14108,1.89767e+06,7781.93,0.28244,-0.97802,-0.0559154,-3.79964,9.98069
14109,1.89775e+06,7781.93,0.328847,-0.975861,-0.0253296,-3.81478,9.98058
14110,1.89782e+06,7781.91,0.306239,-0.996607,0.0563609,-3.83529,9.98036
14111,1.8979e+06,7781.94,0.238797,-0.979775,-0.00562556,-3.82937,9.97994
14112,1.89798e+06,7781.95,0.23022,-0.948512,0.014239,-3.86525,9.97964
14113,1.89806e+06,7781.96,0.217508,-1.02282,-0.0122139,-3.87858,9.9797
14114,1.89813e+06,7781.95,0.240552,-0.948248,0.0141864,-3.82017,9.97978
14115,1.89821e+06,7781.96,0.225288,-1.02727,0.00597256,-3.84275,9.97963
14116,1.89829e+06,7781.94,0.175477,-1.02069,-0.0119432,-3.85196,9.97984
14117,1.89837e+06,7781.93,0.178653,-0.959998,-0.0127293,-3.84507,9.97991
14118,1.89845e+06,7781.94,0.200553,-1.00487,0.00162825,-3.81192,9.98
14119,1.89852e+06,7781.95,0.194468,-0.985478,-0.00116381,-3.78782,9.97977
14120,1.8986e+06,7781.93,0.144504,-0.972152,-0.000485553,-3.80361,9.97945
14121,1.89868e+06,7781.93,0.170141,-0.942061,0.0357812,-3.80921,9.97953
14122,1.89876e+06,7781.95,0.168067,-0.998199,0.0116151,-3.7863,9.97939
14123,1.89884e+06,7781.92,0.120276,-0.994959,0.0322455,-3.803,9.97955
14124,1.89891e+06,7781.94,0.12565,-0.998966,0.0435,-3.80819,9.97981
14125,1.89899e+06,7781.94,0.111836,-0.950354,0.0259308,-3.81956,9.97989
14126,1.89907e+06,7781.92,0.0987277,-0.989925,0.0246103,-3.78293,9.9801
14127,1.89915e+06,7781.95,0.0826971,-0.971196,0.00519058,-3.76986,9.98017
14128,1.89922e+06,7781.95,0.102517,-0.981525,-0.0309086,-3.7692,9.98005
14129,1.8993e+06,7781.96,0.0615907,-0.977248,-0.0167245,-3.79884,9.98037
14130,1.89938e+06,7781.95,0.0702822,-0.988747,0.0144452,-3.76839,9.98031
14131,1.89946e+06,7781.92,0.0532887,-1.0107,-0.00665914,-3.74662,9.98035
14132,1.89954e+06,7781.94,0.0289271,-0.997946,-0.0321183,-3.73768,9.98054
14133,1.89961e+06,7781.94,0.0764501,-1.02027,-0.0173967,-3.76667,9.98061
14134,1.89969e+06,7781.94,0.0674877,-0.983154,0.00235807,-3.7565,9.98068
14135,1.89977e+06,7781.93,-0.0128917,-0.995412,0.0244441,-3.74867,9.98042
14136,1.89985e+06,7781.88,0.0343,-0.997285,0.0176973,-3.74884,9.98044
14137,1.89992e+06,7781.89,0.0135087,-0.999542,-0.0329425,-3.79404,9.97976
14138,1.9e+06,7781.85,-0.0118606,-0.971701,0.00895717,-3.79385,9.9799
14139,1.90008e+06,7781.84,-0.0057417,-1.01462,0.0404046,-3.76469,9.97979
14140,1.90016e+06,7781.86,-0.0238425,-1.01939,0.0219218,-3.78267,9.97989
14141,1.90024e+06,7781.83,-0.0526369,-0.980677,0.0308731,-3.82601,9.98028
14142,1.90031e+06,7781.82,-0.0535847,-1.03101,0.00151424,-3.8238,9.98012
14143,1.90039e+06,7781.84,-0.0842228,-1.00729,-0.0103678,-3.83604,9.98023
14144,1.90047e+06,7781.86,-0.0637318,-0.958397,-0.0177584,-3.87109,9.98008
14145,1.90055e+06,7781.86,-0.10027,-0.98295,-0.022757,-3.88255,9.98004
14146,1.90062e+06,7781.86,-0.0869505,-0.983772,-0.00475692,-3.87406,9.98005
14147,1.9007e+06,7781.86,-0.08684,-0.971615,-0.0277221,-3.86751,9.98017
14148,1.90078e+06,7781.87,-0.0886216,-1.01425,-0.000643904,-3.86481,9.9801
14149,1.90086e+06,7781.88,-0.111082,-0.998391,0.000703064,-3.85678,9.98057
14150,1.90094e+06,7781.9,-0.0945861,-1.00289,0.001537,-3.83917,9.9805
14151,1.90101e+06,7781.88,-0.122066,-0.962762,0.00222509,-3.81209,9.98056
14152,1.90109e+06,7781.87,-0.143775,-1.01988,-0.0107668,-3.82883,9.98042
14153,1.90117e+06,7781.86,-0.155053,-0.969551,0.0282687,-3.81563,9.98045
14154,1.90125e+06,7781.87,-0.190584,-1.01302,-0.00829111,-3.80089,9.98034
14155,1.90133e+06,7781.89,-0.204207,-0.996111,0.0424275,-3.81594,9.98075
14156,1.9014e+06,7781.87,-0.150551,-0.964889,-0.00151153,-3.80705,9.98055
14157,1.90148e+06,7781.84,-0.243401,-0.957934,-0.00292067,-3.80819,9.98089
14158,1.90156e+06,7781.82,-0.197366,-0.962337,0.0086267,-3.80921,9.98084
14159,1.90164e+06,7781.82,-0.238754,-0.951025,0.0131501,-3.81843,9.98077
14160,1.90171e+06,7781.78,-0.226745,-0.957586,-0.031106,-3.80925,9.98081
14161,1.90179e+06,7781.78,-0.233689,-1.0002,0.00377238,-3.81543,9.98076
14162,1.90187e+06,7781.77,-0.240948,-0.97078,-0.000963189,-3.79971,9.98111
14163,1.90195e+06,7781.78,-0.254764,-0.985364,-0.0400751,-3.79956,9.98156
14164,1.90203e+06,7781.77,-0.274418,-0.962588,0.0243008,-3.82015,9.98153
14165,1.9021e+06,7781.79,-0.282706,-0.959348,-0.0244624,-3.83303,9.98182
14166,1.90218e+06,7781.78,-0.290402,-0.937326,-0.0310694,-3.85143,9.98181
14167,1.90226e+06,7781.81,-0.290642,-0.944419,-0.0286722,-3.8415,9.98167
14168,1.90234e+06,7781.82,-0.29454,-0.961116,0.0132968,-3.87182,9.98163
14169,1.90241e+06,7781.78,-0.273222,-0.96662,0.0116383,-3.8488,9.98145
14170,1.90249e+06,7781.8,-0.310716,-0.912464,-0.00549238,-3.82283,9.98139
14171,1.90257e+06,7781.81,-0.324887,-0.927397,0.00788864,-3.83301,9.98177
14172,1.90265e+06,7781.82,-0.330876,-0.928209,-0.00602096,-3.85188,9.98182
14173,1.90273e+06,7781.86,-0.317947,-0.947329,-0.0399509,-3.81267,9.98158
14174,1.9028e+06,7781.85,-0.381732,-0.926981,0.0132594,-3.80854,9.98179
14175,1.90288e+06,7781.85,-0.376972,-0.941994,0.0619731,-3.79929,9.98148
14176,1.90296e+06,7781.83,-0.3783,-0.91585,-0.00949802,-3.81845,9.98208
14177,1.90304e+06,7781.79,-0.371382,-0.945613,0.00520206,-3.81538,9.98194
14178,1.90312e+06,7781.8,-0.397079,-0.96171,0.000751474,-3.78607,9.9822
14179,1.90319e+06,7781.8,-0.430857,-0.894279,-0.00155064,-3.77037,9.98213
14180,1.90327e+06,7781.77,-0.380923,-0.938514,0.0125369,-3.73064,9.98218
14181,1.90335e+06,7781.79,-0.4066,-0.932028,-0.0328159,-3.76746,9.98222
14182,1.90343e+06,7781.79,-0.441204,-0.854225,-0.0199235,-3.75433,9.98227
14183,1.9035e+06,7781.75,-0.425108,-0.912058,-0.0253216,-3.75571,9.98237
14184,1.90358e+06,7781.78,-0.442914,-0.872937,0.00414262,-3.7163,9.98239
14185,1.90366e+06,7781.75,-0.466107,-0.896736,0.0253292,-3.71774,9.98266
14186,1.90374e+06,7781.76,-0.457965,-0.915066,0.000422967,-3.71642,9.98275
14187,1.90382e+06,7781.78,-0.485851,-0.908388,0.0126725,-3.66527,9.98255
14188,1.90389e+06,7781.81,-0.452026,-0.914322,-0.000184997,-3.64809,9.98241
14189,1.90397e+06,7781.79,-0.496541,-0.905841,-0.0145722,-3.67715,9.98287
14190,1.90405e+06,7781.78,-0.491685,-0.855766,0.013307,-3.67557,9.983
14191,1.90413e+06,7781.76,-0.551401,-0.872368,0.0169174,-3.71929,9.98283
14192,1.9042e+06,7781.77,-0.513574,-0.854353,-0.011108,-3.70529,9.98297
14193,1.90428e+06,7781.75,-0.517078,-0.869996,-0.0260666,-3.71121,9.98311
14194,1.90436e+06,7781.76,-0.536622,-0.8432,0.0101456,-3.71972,9.98274
14195,1.90444e+06,7781.74,-0.53084,-0.833337,0.00323424,-3.75096,9.98309
14196,1.90452e+06,7781.75,-0.556861,-0.818495,0.0355785,-3.7415,9.98298
14197,1.90459e+06,7781.78,-0.538429,-0.817535,-0.0078969,-3.74046,9.98316
14198,1.90467e+06,7781.79,-0.60321,-0.846039,0.00602008,-3.74415,9.98303
14199,1.90475e+06,7781.8,-0.576368,-0.817869,-0.00175896,-3.74059,9.98321
14200,1.90483e+06,7781.82,-0.586317,-0.784641,0.0105785,-3.75809,9.98331
14201,1.9049e+06,7781.82,-0.60121,-0.805807,0.0259248,-3.80128,9.98288
14202,1.90498e+06,7781.84,-0.604649,-0.835746,0.0252306,-3.80997,9.98302
14203,1.90506e+06,7781.82,-0.60982,-0.783665,-0.0403772,-3.80233,9.98294
14204,1.90514e+06,7781.8,-0.615566,-0.835119,0.00558442,-3.76302,9.98302
14205,1.90522e+06,7781.81,-0.602195,-0.797641,0.0272332,-3.7557,9.98275
14206,1.90529e+06,7781.78,-0.680605,-0.763222,-0.0385018,-3.73404,9.98277
14207,1.90537e+06,7781.79,-0.645936,-0.783453,-0.00362767,-3.77248,9.98261
14208,1.90545e+06,7781.8,-0.630512,-0.761479,-0.0195308,-3.7963,9.9823
14209,1.90553e+06,7781.75,-0.653632,-0.772874,0.0227535,-3.79823,9.98254
14210,1.90561e+06,7781.75,-0.653646,-0.749865,-0.00858616,-3.80043,9.9828
14211,1.90568e+06,7781.75,-0.678575,-0.729415,0.0588493,-3.82088,9.98304
14212,1.90576e+06,7781.75,-0.69207,-0.731024,0.00290042,-3.77815,9.98294
14213,1.90584e+06,7781.76,-0.712687,-0.7205,0.00644204,-3.75506,9.98325
14214,1.90592e+06,7781.73,-0.672355,-0.725698,0.00380725,-3.77056,9.98313
14215,1.90599e+06,7781.7,-0.734157,-0.718639,-0.0212267,-3.77608,9.98343
14216,1.90607e+06,7781.68,-0.719471,-0.717051,-0.023152,-3.76355,9.98335
14217,1.90615e+06,7781.71,-0.719191,-0.690154,-0.0159938,-3.76668,9.98329
14218,1.90623e+06,7781.7,-0.704645,-0.705613,0.0158363,-3.80665,9.98317
14219,1.90631e+06,7781.7,-0.692721,-0.673311,0.0446261,-3.82429,9.98317
14220,1.90638e+06,7781.73,-0.724391,-0.702032,-0.0196956,-3.80074,9.98305
14221,1.90646e+06,7781.7,-0.731277,-0.663079,0.0100943,-3.76522,9.98308
14222,1.90654e+06,7781.72,-0.739539,-0.649033,0.0214601,-3.76202,9.98343
14223,1.90662e+06,7781.7,-0.769201,-0.653012,0.012182,-3.784,9.98365
14224,1.90669e+06,7781.67,-0.746628,-0.61506,-0.00201455,-3.79441,9.98336
14225,1.90677e+06,7781.65,-0.755412,-0.654425,-0.0203149,-3.79494,9.98346
14226,1.90685e+06,7781.63,-0.785186,-0.614949,-0.00420066,-3.76141,9.9836
14227,1.90693e+06,7781.63,-0.784921,-0.634622,0.011997,-3.75793,9.98366
14228,1.90701e+06,7781.63,-0.794099,-0.622548,-0.0147856,-3.76583,9.98371
14229,1.90708e+06,7781.64,-0.809646,-0.562681,0.000889609,-3.76007,9.98384
14230,1.90716e+06,7781.61,-0.814371,-0.58836,0.000138046,-3.78312,9.98386
14231,1.90724e+06,7781.65,-0.839634,-0.57521,0.00734825,-3.75842,9.98401
14232,1.90732e+06,7781.65,-0.820686,-0.609029,-0.00161725,-3.76933,9.98415
14233,1.90739e+06,7781.63,-0.814706,-0.584095,0.00154456,-3.76889,9.98434
14234,1.90747e+06,7781.61,-0.848659,-0.55481,-0.0342956,-3.76498,9.98442
14235,1.90755e+06,7781.6,-0.799721,-0.548506,-0.01393,-3.76731,9.98415
14236,1.90763e+06,7781.62,-0.88286,-0.56544,0.0138729,-3.75371,9.98418
14237,1.90771e+06,7781.6,-0.869999,-0.541255,0.00242454,-3.75329,9.98452
14238,1.90778e+06,7781.62,-0.860878,-0.511345,-0.00561807,-3.77811,9.98461
14239,1.90786e+06,7781.62,-0.835339,-0.532736,-0.00434856,-3.77708,9.9847
14240,1.90794e+06,7781.63,-0.887409,-0.502619,-0.0228821,-3.79202,9.98471
14241,1.90802e+06,7781.62,-0.855664,-0.479771,0.0232462,-3.81502,9.98465
14242,1.9081e+06,7781.63,-0.876278,-0.534381,-0.0136057,-3.83059,9.98461
14243,1.90817e+06,7781.63,-0.880487,-0.481867,-0.02212,-3.84738,9.98466
14244,1.90825e+06,7781.6,-0.852717,-0.478341,-0.0260535,-3.85986,9.98449
14245,1.90833e+06,7781.6,-0.886455,-0.468681,-0.0310656,-3.8794,9.98437
14246,1.90841e+06,7781.58,-0.917908,-0.458617,0.00978598,-3.87636,9.98461
14247,1.90848e+06,7781.55,-0.889847,-0.435282,-0.00488228,-3.84898,9.98479
14248,1.90856e+06,7781.52,-0.893398,-0.419756,0.0101628,-3.89326,9.98506
14249,1.90864e+06,7781.58,-0.889716,-0.404017,0.0152726,-3.88728,9.98521
14250,1.90872e+06,7781.58,-0.908605,-0.432372,0.0382044,-3.87501,9.98548
14251,1.9088e+06,7781.6,-0.915022,-0.38983,0.00761856,-3.86633,9.98567
14252,1.90887e+06,7781.62,-0.909793,-0.398853,-0.0158892,-3.82856,9.98561
14253,1.90895e+06,7781.63,-0.916403,-0.400207,0.0124123,-3.84194,9.98543
14254,1.90903e+06,7781.62,-0.904028,-0.388877,-0.00912979,-3.85371,9.98538
14255,1.90911e+06,7781.62,-0.911566,-0.40377,-0.0141639,-3.83777,9.98535
14256,1.90918e+06,7781.62,-0.938299,-0.388842,-0.0115454,-3.88067,9.98505
14257,1.90926e+06,7781.63,-0.942237,-0.335064,0.0169062,-3.8948,9.98483
14258,1.90934e+06,7781.62,-0.90561,-0.327767,0.0455731,-3.87514,9.98481
14259,1.90942e+06,7781.66,-0.943834,-0.321673,-0.00642941,-3.87817,9.98509
14260,1.9095e+06,7781.65,-0.972451,-0.327116,-0.0223031,-3.89131,9.98513
14261,1.90957e+06,7781.66,-0.9306,-0.317873,-0.00229396,-3.87916,9.98501
14262,1.90965e+06,7781.66,-0.975673,-0.276942,-0.00501811,-3.90565,9.98458
14263,1.90973e+06,7781.64,-0.928553,-0.307344,-0.0270165,-3.92762,9.98484
14264,1.90981e+06,7781.65,-0.922046,-0.296663,-0.0241583,-3.91536,9.98499
14265,1.90988e+06,7781.67,-0.962728,-0.293727,-0.0168825,-3.89465,9.98477
14266,1.90996e+06,7781.67,-0.976234,-0.292202,-0.000289751,-3.92022,9.98433
14267,1.91004e+06,7781.65,-0.979377,-0.262046,-0.0121914,-3.93767,9.98424
14268,1.91012e+06,7781.68,-0.954012,-0.232342,0.00787418,-3.90525,9.9844
14269,1.9102e+06,7781.67,-0.96917,-0.245018,-0.00226315,-3.89542,9.98431
14270,1.91027e+06,7781.7,-0.976283,-0.235563,0.0080139,-3.88374,9.98449
14271,1.91035e+06,7781.71,-0.965728,-0.196712,-0.0239716,-3.85355,9.9845
14272,1.91043e+06,7781.68,-1.02962,-0.221097,0.0112674,-3.81405,9.98446
14273,1.91051e+06,7781.68,-0.958924,-0.210896,-0.0210158,-3.80186,9.98446
14274,1.91059e+06,7781.67,-0.987487,-0.184433,0.0171031,-3.80486,9.98437
14275,1.91066e+06,7781.63,-1.00475,-0.182908,-0.0012924,-3.808,9.98402
14276,1.91074e+06,7781.63,-0.981037,-0.166681,0.00454167,-3.8079,9.98405
14277,1.91082e+06,7781.63,-0.991643,-0.177321,-0.00694337,-3.79551,9.98419
14278,1.9109e+06,7781.61,-0.976706,-0.174147,-0.0177887,-3.79081,9.98417
14279,1.91097e+06,7781.59,-1.00346,-0.135246,0.0221337,-3.74255,9.98431
14280,1.91105e+06,7781.6,-0.991538,-0.118399,0.00387965,-3.7331,9.98396
14281,1.91113e+06,7781.61,-0.99426,-0.157255,0.0195623,-3.76011,9.98394
14282,1.91121e+06,7781.58,-0.990171,-0.141013,0.00654068,-3.73093,9.98371
14283,1.91129e+06,7781.61,-0.987472,-0.116815,-0.0027091,-3.74119,9.98353
14284,1.91136e+06,7781.63,-1.01717,-0.0836934,-0.00939057,-3.71992,9.98344
14285,1.91144e+06,7781.64,-0.969403,-0.124247,-0.0147113,-3.73466,9.98355
14286,1.91152e+06,7781.67,-0.960256,-0.0854341,0.00647384,-3.71123,9.98341
14287,1.9116e+06,7781.71,-1.014,-0.0518169,-0.0102285,-3.73279,9.98381
14288,1.91167e+06,7781.7,-0.970627,-0.0337976,0.00805813,-3.71164,9.98391
14289,1.91175e+06,7781.65,-0.970013,-0.0547094,0.0338677,-3.73915,9.98379
14290,1.91183e+06,7781.67,-1.01512,-0.0513835,0.0132396,-3.74549,9.98383
14291,1.91191e+06,7781.65,-0.991318,-0.0422848,0.000903992,-3.72992,9.98377
14292,1.91199e+06,7781.64,-0.983399,-0.0106922,0.0202627,-3.75452,9.98394
14293,1.91206e+06,7781.66,-1.03933,-0.0129711,0.0109608,-3.75082,9.98394
14294,1.91214e+06,7781.63,-0.990538,-0.00555523,-0.00848728,-3.76429,9.98441
14295,1.91222e+06,7781.62,-1.0224,0.0223393,0.0226951,-3.75313,9.98461
14296,1.9123e+06,7781.61,-1.04325,0.0223454,-0.0208812,-3.76289,9.9846
14297,1.91237e+06,7781.61,-0.962418,0.0411829,-0.0291365,-3.72663,9.98476
14298,1.91245e+06,7781.63,-1.0276,0.0401748,0.0153508,-3.72292,9.98501
14299,1.91253e+06,7781.6,-0.993759,0.0725024,-0.0179133,-3.708,9.98492
14300,1.91261e+06,7781.61,-1.01057,0.0661208,-0.0150937,-3.71818,9.98481
14301,1.91269e+06,7781.61,-1.01673,0.0597206,-0.0272853,-3.68906,9.98484
14302,1.91276e+06,7781.61,-0.976251,0.113849,-0.00986454,-3.65421,9.98442
14303,1.91284e+06,7781.59,-0.97678,0.0842536,0.000560271,-3.62819,9.98451
14304,1.91292e+06,7781.6,-0.976871,0.12068,0.0305866,-3.61326,9.98478
14305,1.913e+06,7781.6,-0.993777,0.100547,0.00595661,-3.57991,9.9853
14306,1.91308e+06,7781.59,-1.00633,0.112603,-0.035602,-3.54025,9.98535
14307,1.91315e+06,7781.58,-0.986728,0.115005,0.0109181,-3.55398,9.98534
14308,1.91323e+06,7781.58,-0.994095,0.111714,-0.00546558,-3.52035,9.98554
14309,1.91331e+06,7781.58,-1.00637,0.135222,0.000336404,-3.5177,9.9855
14310,1.91339e+06,7781.58,-0.983833,0.161871,0.0336784,-3.54133,9.98502
14311,1.91346e+06,7781.59,-1.00142,0.181286,0.037939,-3.55614,9.98487
14312,1.91354e+06,7781.58,-0.933534,0.191231,0.00416405,-3.56626,9.98495
14313,1.91362e+06,7781.57,-1.00025,0.162528,-0.0121336,-3.5707,9.9853
14314,1.9137e+06,7781.54,-0.972455,0.220499,0.0551742,-3.57554,9.9853
14315,1.91378e+06,7781.55,-0.964856,0.195883,0.00106084,-3.62407,9.98549
